source_id,target_id,weight,layer
57,114,1.0,1
57,116,1.0,1
57,117,1.0,1
57,118,1.0,1
57,119,1.0,1
57,135,1.0,1
57,147,1.0,1
57,149,1.0,1
58,63,1.0,1
58,64,1.0,1
58,71,1.0,1
58,72,1.0,1
58,73,1.0,1
58,74,1.0,1
58,86,1.0,1
58,93,1.0,1
58,103,1.0,1
58,114,1.0,1
58,116,1.0,1
58,117,1.0,1
58,118,1.0,1
58,119,1.0,1
58,123,1.0,1
58,125,1.0,1
58,135,1.0,1
58,140,1.0,1
58,142,1.0,1
58,150,1.0,1
59,61,1.0,1
59,84,1.0,1
59,100,1.0,1
59,101,1.0,1
59,102,1.0,1
59,103,1.0,1
59,104,1.0,1
59,110,1.0,1
59,112,1.0,1
59,114,1.0,1
59,134,1.0,1
59,135,1.0,1
60,94,1.0,1
60,100,1.0,1
60,101,1.0,1
60,126,1.0,1
61,62,1.0,1
61,63,1.0,1
61,73,1.0,1
61,74,1.0,1
61,76,1.0,1
61,84,1.0,1
61,87,1.0,1
61,88,1.0,1
61,89,1.0,1
61,92,1.0,1
61,93,1.0,1
61,100,1.0,1
61,102,1.0,1
62,74,1.0,1
62,76,1.0,1
62,84,1.0,1
62,88,1.0,1
62,92,1.0,1
62,93,1.0,1
62,125,1.0,1
63,64,1.0,1
63,67,1.0,1
63,69,1.0,1
63,70,1.0,1
63,71,1.0,1
63,72,1.0,1
63,73,1.0,1
63,75,1.0,1
63,76,1.0,1
63,78,1.0,1
63,88,1.0,1
63,150,1.0,1
64,72,1.0,1
64,74,1.0,1
64,76,1.0,1
64,81,1.0,1
64,86,1.0,1
